UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
102632,43,"R",7,"R",0,"R",0,"R",6,"R",1,"R",0,"R",0
102632,44,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0
102632,45,"R",6,"R",1,"R",1,"R",4,"R",0,"R",0,"R",0
102632,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
102669, 0,"R",38,"R",6,"R",11,"R",20,"R",0,"R",0,"R",1
102669,10,"R",38,"R",6,"R",11,"R",20,"R",0,"R",0,"R",1
102669,40,"R",38,"R",6,"R",11,"R",20,"R",0,"R",0,"R",1
102669,41,"R",30,"R",6,"R",11,"R",13,"R",0,"R",0,"R",0
102669,42,"R",8,"R",0,"R",0,"R",7,"R",0,"R",0,"R",1
102669,44,"R",30,"R",6,"R",11,"R",13,"R",0,"R",0,"R",0
102845, 0,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
102845,10,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
102845,40,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
102845,41,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
102845,45,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
103501, 0,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
103501,10,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
103501,40,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
103501,42,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
103893, 0,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
103893,10,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
103893,40,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
103893,41,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
103893,45,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
104090, 0,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
104090,10,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
104090,40,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
104090,41,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
104090,45,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
104151, 0,"R",2195,"R",635,"R",517,"R",487,"R",219,"R",332,"R",5
104151,10,"R",2195,"R",635,"R",517,"R",487,"R",219,"R",332,"R",5
104151,20,"R",1017,"R",573,"R",444,"R",0,"R",0,"R",0,"R",0
104151,30,"R",366,"R",1,"R",14,"R",351,"R",0,"R",0,"R",0
104151,40,"R",812,"R",61,"R",59,"R",136,"R",219,"R",332,"R",5
104151,41,"R",151,"R",16,"R",17,"R",3,"R",0,"R",115,"R",0
104151,42,"R",661,"R",45,"R",42,"R",133,"R",219,"R",217,"R",5
104151,44,"R",151,"R",16,"R",17,"R",3,"R",0,"R",115,"R",0
104160, 0,"R",117,"R",0,"R",0,"R",0,"R",0,"R",0,"R",117
104160,10,"R",117,"R",0,"R",0,"R",0,"R",0,"R",0,"R",117
104160,40,"R",117,"R",0,"R",0,"R",0,"R",0,"R",0,"R",117
104160,42,"R",117,"R",0,"R",0,"R",0,"R",0,"R",0,"R",117
104179, 0,"R",2099,"R",780,"R",506,"R",540,"R",76,"R",188,"R",9
104179,10,"R",2090,"R",780,"R",506,"R",540,"R",76,"R",188,"R",0
104179,20,"R",1141,"R",725,"R",416,"R",0,"R",0,"R",0,"R",0
104179,30,"R",406,"R",2,"R",27,"R",377,"R",0,"R",0,"R",0
104179,40,"R",543,"R",53,"R",63,"R",163,"R",76,"R",188,"R",0
104179,41,"R",106,"R",10,"R",19,"R",21,"R",0,"R",56,"R",0
104179,42,"R",437,"R",43,"R",44,"R",142,"R",76,"R",132,"R",0
104179,44,"R",106,"R",10,"R",19,"R",21,"R",0,"R",56,"R",0
104179,50,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
104346, 0,"R",99,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0
104346,10,"R",99,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0
104346,40,"R",99,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0
104346,42,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
104346,43,"R",92,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0
104425, 0,"R",109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",109
104425,10,"R",109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",109
104425,40,"R",109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",109
104425,42,"R",109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",109
104577, 0,"R",91,"R",23,"R",68,"R",0,"R",0,"R",0,"R",0
104577,10,"R",91,"R",23,"R",68,"R",0,"R",0,"R",0,"R",0
104577,40,"R",91,"R",23,"R",68,"R",0,"R",0,"R",0,"R",0
104577,42,"R",91,"R",23,"R",68,"R",0,"R",0,"R",0,"R",0
104586, 0,"R",137,"R",22,"R",31,"R",68,"R",16,"R",0,"R",0
104586,10,"R",137,"R",22,"R",31,"R",68,"R",16,"R",0,"R",0
104586,20,"R",48,"R",22,"R",23,"R",3,"R",0,"R",0,"R",0
104586,30,"R",51,"R",0,"R",4,"R",47,"R",0,"R",0,"R",0
104586,40,"R",38,"R",0,"R",4,"R",18,"R",16,"R",0,"R",0
104586,42,"R",38,"R",0,"R",4,"R",18,"R",16,"R",0,"R",0
104708, 0,"R",262,"R",0,"R",0,"R",0,"R",0,"R",0,"R",262
104708,10,"R",261,"R",0,"R",0,"R",0,"R",0,"R",0,"R",261
104708,20,"R",170,"R",0,"R",0,"R",0,"R",0,"R",0,"R",170
104708,30,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73
104708,40,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18
104708,42,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15
104708,43,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
104708,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
104717, 0,"R",441,"R",12,"R",53,"R",89,"R",279,"R",6,"R",2
104717,10,"R",441,"R",12,"R",53,"R",89,"R",279,"R",6,"R",2
104717,20,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0
104717,40,"R",437,"R",10,"R",51,"R",89,"R",279,"R",6,"R",2
104717,41,"R",191,"R",4,"R",21,"R",25,"R",140,"R",0,"R",1
104717,42,"R",246,"R",6,"R",30,"R",64,"R",139,"R",6,"R",1
104717,44,"R",10,"R",4,"R",6,"R",0,"R",0,"R",0,"R",0
104717,45,"R",181,"R",0,"R",15,"R",25,"R",140,"R",0,"R",1
105145, 0,"R",103,"R",0,"R",0,"R",0,"R",0,"R",0,"R",103
105145,10,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"R",100
105145,20,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
105145,30,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42
105145,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105145,42,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
105145,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
105145,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
105154, 0,"R",300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",300
105154,10,"R",300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",300
105154,20,"R",218,"R",0,"R",0,"R",0,"R",0,"R",0,"R",218
105154,30,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59
105154,40,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23
105154,42,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19
105154,43,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
105206, 0,"R",82,"R",0,"R",0,"R",0,"R",82,"R",0,"R",0
105206,10,"R",82,"R",0,"R",0,"R",0,"R",82,"R",0,"R",0
105206,40,"R",82,"R",0,"R",0,"R",0,"R",82,"R",0,"R",0
105206,42,"R",82,"R",0,"R",0,"R",0,"R",82,"R",0,"R",0
105297, 0,"R",64,"R",12,"R",10,"R",6,"R",36,"R",0,"R",0
105297,10,"R",64,"R",12,"R",10,"R",6,"R",36,"R",0,"R",0
105297,40,"R",64,"R",12,"R",10,"R",6,"R",36,"R",0,"R",0
105297,41,"R",56,"R",9,"R",9,"R",3,"R",35,"R",0,"R",0
105297,42,"R",8,"R",3,"R",1,"R",3,"R",1,"R",0,"R",0
105297,44,"R",56,"R",9,"R",9,"R",3,"R",35,"R",0,"R",0
105330, 0,"R",1151,"R",291,"R",205,"R",288,"R",50,"R",317,"R",0
105330,10,"R",1151,"R",291,"R",205,"R",288,"R",50,"R",317,"R",0
105330,20,"R",411,"R",272,"R",139,"R",0,"R",0,"R",0,"R",0
105330,30,"R",134,"R",0,"R",7,"R",127,"R",0,"R",0,"R",0
105330,40,"R",606,"R",19,"R",59,"R",161,"R",50,"R",317,"R",0
105330,41,"R",65,"R",4,"R",10,"R",4,"R",0,"R",47,"R",0
105330,42,"R",541,"R",15,"R",49,"R",157,"R",50,"R",270,"R",0
105330,44,"R",65,"R",4,"R",10,"R",4,"R",0,"R",47,"R",0
105349, 0,"R",68,"R",0,"R",0,"R",0,"R",68,"R",0,"R",0
105349,10,"R",68,"R",0,"R",0,"R",0,"R",68,"R",0,"R",0
105349,40,"R",68,"R",0,"R",0,"R",0,"R",68,"R",0,"R",0
105349,42,"R",68,"R",0,"R",0,"R",0,"R",68,"R",0,"R",0
105367, 0,"R",4,"R",1,"R",1,"R",2,"R",0,"R",0,"R",0
105367,10,"R",4,"R",1,"R",1,"R",2,"R",0,"R",0,"R",0
105367,20,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
105367,40,"R",3,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0
105367,42,"R",3,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0
105428, 0,"R",152,"R",0,"R",0,"R",0,"R",0,"R",0,"R",152
105428,10,"R",148,"R",0,"R",0,"R",0,"R",0,"R",0,"R",148
105428,20,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"R",74
105428,30,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60
105428,40,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14
105428,42,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
105428,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
105428,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
105525, 0,"R",258,"R",0,"R",0,"R",0,"R",0,"R",0,"R",258
105525,10,"R",258,"R",0,"R",0,"R",0,"R",0,"R",0,"R",258
105525,40,"R",258,"R",0,"R",0,"R",0,"R",0,"R",0,"R",258
105525,42,"R",258,"R",0,"R",0,"R",0,"R",0,"R",0,"R",258
105534, 0,"R",55,"R",0,"R",0,"R",0,"R",55,"R",0,"R",0
105534,10,"R",55,"R",0,"R",0,"R",0,"R",55,"R",0,"R",0
105534,40,"R",55,"R",0,"R",0,"R",0,"R",55,"R",0,"R",0
105534,41,"R",55,"R",0,"R",0,"R",0,"R",55,"R",0,"R",0
105534,45,"R",55,"R",0,"R",0,"R",0,"R",55,"R",0,"R",0
105543, 0,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
105543,10,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
105543,40,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
105543,41,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
105543,45,"R",37,"R",0,"R",0,"R",0,"R",37,"R",0,"R",0
105589, 0,"R",44,"R",0,"R",21,"R",4,"R",19,"R",0,"R",0
105589,10,"R",44,"R",0,"R",21,"R",4,"R",19,"R",0,"R",0
105589,40,"R",44,"R",0,"R",21,"R",4,"R",19,"R",0,"R",0
105589,41,"R",21,"R",0,"R",16,"R",4,"R",1,"R",0,"R",0
105589,42,"R",15,"R",0,"R",2,"R",0,"R",13,"R",0,"R",0
105589,43,"R",8,"R",0,"R",3,"R",0,"R",5,"R",0,"R",0
105589,44,"R",21,"R",0,"R",16,"R",4,"R",1,"R",0,"R",0
105659, 0,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
105659,10,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
105659,40,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
105659,41,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
105659,45,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
105668, 0,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
105668,10,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
105668,20,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
105668,30,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
105668,50,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
105747, 0,"R",143,"R",0,"R",0,"R",0,"R",0,"R",0,"R",143
105747,10,"R",143,"R",0,"R",0,"R",0,"R",0,"R",0,"R",143
105747,20,"R",101,"R",0,"R",0,"R",0,"R",0,"R",0,"R",101
105747,30,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
105747,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105747,42,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105792, 0,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61
105792,10,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61
105792,20,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35
105792,30,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
105792,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105792,42,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
105792,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
105899, 0,"R",24,"R",2,"R",8,"R",11,"R",3,"R",0,"R",0
105899,10,"R",24,"R",2,"R",8,"R",11,"R",3,"R",0,"R",0
105899,40,"R",24,"R",2,"R",8,"R",11,"R",3,"R",0,"R",0
105899,42,"R",24,"R",2,"R",8,"R",11,"R",3,"R",0,"R",0
106041, 0,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
106041,50,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
106148, 0,"R",115,"R",0,"R",0,"R",0,"R",115,"R",0,"R",0
106148,10,"R",115,"R",0,"R",0,"R",0,"R",115,"R",0,"R",0
106148,40,"R",115,"R",0,"R",0,"R",0,"R",115,"R",0,"R",0
106148,42,"R",115,"R",0,"R",0,"R",0,"R",115,"R",0,"R",0
106245, 0,"R",394,"R",124,"R",101,"R",97,"R",72,"R",0,"R",0
106245,10,"R",394,"R",124,"R",101,"R",97,"R",72,"R",0,"R",0
106245,20,"R",222,"R",124,"R",95,"R",3,"R",0,"R",0,"R",0
106245,30,"R",89,"R",0,"R",5,"R",84,"R",0,"R",0,"R",0
106245,40,"R",83,"R",0,"R",1,"R",10,"R",72,"R",0,"R",0
106245,42,"R",83,"R",0,"R",1,"R",10,"R",72,"R",0,"R",0
106263, 0,"R",220,"R",41,"R",52,"R",100,"R",17,"R",0,"R",10
106263,10,"R",215,"R",41,"R",52,"R",100,"R",17,"R",0,"R",5
106263,20,"R",64,"R",35,"R",29,"R",0,"R",0,"R",0,"R",0
106263,30,"R",126,"R",4,"R",19,"R",93,"R",10,"R",0,"R",0
106263,40,"R",25,"R",2,"R",4,"R",7,"R",7,"R",0,"R",5
106263,42,"R",25,"R",2,"R",4,"R",7,"R",7,"R",0,"R",5
106263,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
106306, 0,"R",8,"R",1,"R",0,"R",0,"R",7,"R",0,"R",0
106306,10,"R",8,"R",1,"R",0,"R",0,"R",7,"R",0,"R",0
106306,40,"R",8,"R",1,"R",0,"R",0,"R",7,"R",0,"R",0
106306,42,"R",8,"R",1,"R",0,"R",0,"R",7,"R",0,"R",0
106342, 0,"R",52,"R",9,"R",13,"R",29,"R",1,"R",0,"R",0
106342,10,"R",52,"R",9,"R",13,"R",29,"R",1,"R",0,"R",0
106342,20,"R",27,"R",9,"R",12,"R",6,"R",0,"R",0,"R",0
106342,30,"R",17,"R",0,"R",1,"R",16,"R",0,"R",0,"R",0
106342,40,"R",8,"R",0,"R",0,"R",7,"R",1,"R",0,"R",0
106342,41,"R",8,"R",0,"R",0,"R",7,"R",1,"R",0,"R",0
106342,44,"R",8,"R",0,"R",0,"R",7,"R",1,"R",0,"R",0
106397, 0,"R",1217,"R",320,"R",271,"R",235,"R",281,"R",110,"R",0
106397,10,"R",1217,"R",320,"R",271,"R",235,"R",281,"R",110,"R",0
106397,20,"R",569,"R",312,"R",257,"R",0,"R",0,"R",0,"R",0
106397,30,"R",237,"R",0,"R",5,"R",232,"R",0,"R",0,"R",0
106397,40,"R",411,"R",8,"R",9,"R",3,"R",281,"R",110,"R",0
106397,41,"R",188,"R",7,"R",9,"R",3,"R",107,"R",62,"R",0
106397,42,"R",176,"R",0,"R",0,"R",0,"R",145,"R",31,"R",0
106397,43,"R",47,"R",1,"R",0,"R",0,"R",29,"R",17,"R",0
106397,44,"R",188,"R",7,"R",9,"R",3,"R",107,"R",62,"R",0
106412, 0,"R",153,"R",19,"R",26,"R",49,"R",59,"R",0,"R",0
106412,10,"R",153,"R",19,"R",26,"R",49,"R",59,"R",0,"R",0
106412,20,"R",47,"R",19,"R",20,"R",8,"R",0,"R",0,"R",0
106412,30,"R",44,"R",0,"R",6,"R",33,"R",5,"R",0,"R",0
106412,40,"R",62,"R",0,"R",0,"R",8,"R",54,"R",0,"R",0
106412,42,"R",62,"R",0,"R",0,"R",8,"R",54,"R",0,"R",0
106449, 0,"R",103,"R",3,"R",11,"R",32,"R",57,"R",0,"R",0
106449,10,"R",103,"R",3,"R",11,"R",32,"R",57,"R",0,"R",0
106449,20,"R",16,"R",3,"R",7,"R",6,"R",0,"R",0,"R",0
106449,30,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0
106449,40,"R",85,"R",0,"R",3,"R",25,"R",57,"R",0,"R",0
106449,42,"R",85,"R",0,"R",3,"R",25,"R",57,"R",0,"R",0
106458, 0,"R",518,"R",110,"R",125,"R",150,"R",133,"R",0,"R",0
106458,10,"R",518,"R",110,"R",125,"R",150,"R",133,"R",0,"R",0
106458,20,"R",225,"R",108,"R",109,"R",8,"R",0,"R",0,"R",0
106458,30,"R",108,"R",1,"R",16,"R",89,"R",2,"R",0,"R",0
106458,40,"R",185,"R",1,"R",0,"R",53,"R",131,"R",0,"R",0
106458,42,"R",185,"R",1,"R",0,"R",53,"R",131,"R",0,"R",0
106467, 0,"R",355,"R",81,"R",73,"R",93,"R",44,"R",0,"R",64
106467,10,"R",352,"R",81,"R",73,"R",93,"R",44,"R",0,"R",61
106467,20,"R",143,"R",74,"R",64,"R",5,"R",0,"R",0,"R",0
106467,30,"R",87,"R",5,"R",8,"R",74,"R",0,"R",0,"R",0
106467,40,"R",122,"R",2,"R",1,"R",14,"R",44,"R",0,"R",61
106467,42,"R",122,"R",2,"R",1,"R",14,"R",44,"R",0,"R",61
106467,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
106485, 0,"R",158,"R",26,"R",32,"R",30,"R",70,"R",0,"R",0
106485,10,"R",158,"R",26,"R",32,"R",30,"R",70,"R",0,"R",0
106485,20,"R",61,"R",26,"R",32,"R",0,"R",3,"R",0,"R",0
106485,30,"R",29,"R",0,"R",0,"R",29,"R",0,"R",0,"R",0
106485,40,"R",68,"R",0,"R",0,"R",1,"R",67,"R",0,"R",0
106485,42,"R",68,"R",0,"R",0,"R",1,"R",67,"R",0,"R",0
106546, 0,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
106546,10,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
106546,40,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
106546,41,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
106546,45,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
106625, 0,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
106625,10,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
106625,40,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
106625,42,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
106704, 0,"R",550,"R",100,"R",138,"R",130,"R",67,"R",85,"R",30
106704,10,"R",550,"R",100,"R",138,"R",130,"R",67,"R",85,"R",30
106704,20,"R",245,"R",99,"R",137,"R",9,"R",0,"R",0,"R",0
106704,30,"R",124,"R",0,"R",0,"R",121,"R",3,"R",0,"R",0
106704,40,"R",181,"R",1,"R",1,"R",0,"R",64,"R",85,"R",30
106704,41,"R",151,"R",1,"R",1,"R",0,"R",64,"R",85,"R",0
106704,42,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
106704,45,"R",151,"R",1,"R",1,"R",0,"R",64,"R",85,"R",0
106713, 0,"R",28,"R",8,"R",5,"R",14,"R",1,"R",0,"R",0
106713,10,"R",28,"R",8,"R",5,"R",14,"R",1,"R",0,"R",0
106713,40,"R",28,"R",8,"R",5,"R",14,"R",1,"R",0,"R",0
106713,41,"R",28,"R",8,"R",5,"R",14,"R",1,"R",0,"R",0
106713,45,"R",28,"R",8,"R",5,"R",14,"R",1,"R",0,"R",0
106795, 0,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
106795,10,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
106795,40,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
106795,42,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
106810, 0,"R",13,"R",0,"R",2,"R",9,"R",2,"R",0,"R",0
106810,10,"R",13,"R",0,"R",2,"R",9,"R",2,"R",0,"R",0
106810,40,"R",13,"R",0,"R",2,"R",9,"R",2,"R",0,"R",0
106810,42,"R",13,"R",0,"R",2,"R",9,"R",2,"R",0,"R",0
106883, 0,"R",46,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46
106883,10,"R",46,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46
106883,40,"R",46,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46
106883,42,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
106883,43,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41
106980, 0,"R",99,"R",0,"R",0,"R",0,"R",99,"R",0,"R",0
106980,10,"R",99,"R",0,"R",0,"R",0,"R",99,"R",0,"R",0
106980,40,"R",99,"R",0,"R",0,"R",0,"R",99,"R",0,"R",0
106980,42,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
106980,43,"R",94,"R",0,"R",0,"R",0,"R",94,"R",0,"R",0
106999, 0,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
106999,10,"R",40,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40
106999,40,"R",40,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40
106999,42,"R",40,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40
106999,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
107044, 0,"R",322,"R",69,"R",103,"R",113,"R",29,"R",8,"R",0
107044,10,"R",322,"R",69,"R",103,"R",113,"R",29,"R",8,"R",0
107044,40,"R",322,"R",69,"R",103,"R",113,"R",29,"R",8,"R",0
107044,41,"R",255,"R",64,"R",97,"R",86,"R",8,"R",0,"R",0
107044,42,"R",67,"R",5,"R",6,"R",27,"R",21,"R",8,"R",0
107044,44,"R",130,"R",2,"R",53,"R",67,"R",8,"R",0,"R",0
107044,45,"R",125,"R",62,"R",44,"R",19,"R",0,"R",0,"R",0
107071, 0,"R",187,"R",52,"R",42,"R",63,"R",26,"R",4,"R",0
107071,10,"R",187,"R",52,"R",42,"R",63,"R",26,"R",4,"R",0
107071,20,"R",78,"R",51,"R",26,"R",1,"R",0,"R",0,"R",0
107071,30,"R",58,"R",1,"R",14,"R",43,"R",0,"R",0,"R",0
107071,40,"R",51,"R",0,"R",2,"R",19,"R",26,"R",4,"R",0
107071,42,"R",51,"R",0,"R",2,"R",19,"R",26,"R",4,"R",0
107080, 0,"R",104,"R",44,"R",27,"R",24,"R",9,"R",0,"R",0
107080,10,"R",104,"R",44,"R",27,"R",24,"R",9,"R",0,"R",0
107080,20,"R",71,"R",44,"R",27,"R",0,"R",0,"R",0,"R",0
107080,30,"R",19,"R",0,"R",0,"R",19,"R",0,"R",0,"R",0
107080,40,"R",14,"R",0,"R",0,"R",5,"R",9,"R",0,"R",0
107080,41,"R",9,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0
107080,42,"R",5,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0
107080,44,"R",5,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0
107080,45,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
107141, 0,"R",86,"R",23,"R",35,"R",26,"R",2,"R",0,"R",0
107141,10,"R",86,"R",23,"R",35,"R",26,"R",2,"R",0,"R",0
107141,40,"R",86,"R",23,"R",35,"R",26,"R",2,"R",0,"R",0
107141,41,"R",86,"R",23,"R",35,"R",26,"R",2,"R",0,"R",0
107141,44,"R",86,"R",23,"R",35,"R",26,"R",2,"R",0,"R",0
107318, 0,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
107318,10,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
107318,40,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
107318,42,"R",43,"R",0,"R",0,"R",0,"R",43,"R",0,"R",0
107327, 0,"R",50,"R",1,"R",6,"R",3,"R",0,"R",0,"R",40
107327,10,"R",50,"R",1,"R",6,"R",3,"R",0,"R",0,"R",40
107327,40,"R",50,"R",1,"R",6,"R",3,"R",0,"R",0,"R",40
107327,42,"R",50,"R",1,"R",6,"R",3,"R",0,"R",0,"R",40
107460, 0,"R",65,"R",6,"R",8,"R",13,"R",38,"R",0,"R",0
107460,10,"R",65,"R",6,"R",8,"R",13,"R",38,"R",0,"R",0
107460,40,"R",65,"R",6,"R",8,"R",13,"R",38,"R",0,"R",0
107460,42,"R",65,"R",6,"R",8,"R",13,"R",38,"R",0,"R",0
107512, 0,"R",103,"R",40,"R",27,"R",24,"R",6,"R",6,"R",0
107512,10,"R",103,"R",40,"R",27,"R",24,"R",6,"R",6,"R",0
107512,20,"R",66,"R",40,"R",22,"R",4,"R",0,"R",0,"R",0
107512,30,"R",20,"R",0,"R",5,"R",13,"R",2,"R",0,"R",0
107512,40,"R",17,"R",0,"R",0,"R",7,"R",4,"R",6,"R",0
107512,42,"R",17,"R",0,"R",0,"R",7,"R",4,"R",6,"R",0
107521, 0,"R",38,"R",0,"R",0,"R",0,"R",35,"R",0,"R",3
107521,10,"R",35,"R",0,"R",0,"R",0,"R",35,"R",0,"R",0
